id,dataset_id,url,filename,status,detail
93,c088f841-2d79-4c7e-9281-cc65cbae1b06,https://open.canada.ca/data/dataset/c088f841-2d79-4c7e-9281-cc65cbae1b06/resource/e861ce1d-60d4-4f10-8ba9-e16c7633aa32/download/aia-results_bilingual.json,aia-results_bilingual.json,ok,"42,911 bytes"
94,c839bedc-0d5f-4b02-98a7-671d1f60ac51,https://open.canada.ca/data/dataset/c839bedc-0d5f-4b02-98a7-671d1f60ac51/resource/f7a72e34-b2ef-49fe-8f51-b423886f570d/download/algorithmic-impact-assessment-cst.pdf,algorithmic-impact-assessment-cst.pdf,ok,"276,244 bytes"
95,c839bedc-0d5f-4b02-98a7-671d1f60ac51,https://open.canada.ca/data/dataset/c839bedc-0d5f-4b02-98a7-671d1f60ac51/resource/fbfc9ac7-1489-41e8-8172-f66bb2b674ce/download/resultats-de-levaluation-de-lincidence-algorithmique-ordii.pdf,resultats-de-levaluation-de-lincidence-algorithmique-ordii.pdf,ok,"319,667 bytes"
96,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/1c69df96-52ac-4226-b144-a16d8fb20526/download/atip-digital-services-aia.json,atip-digital-services-aia.json,ok,"3,917 bytes"
97,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/2cf21c61-75b0-4324-b072-c0c3df71e6e6/download/services-numeriques-aiprp-eia-fr.pdf,services-numeriques-aiprp-eia-fr.pdf,ok,"53,091 bytes"
98,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/51b5378f-1f1d-4a20-a7c8-4f313ae6c617/download/aors-aia-1.csv,aors-aia-1.csv,ok,"2,701 bytes"
99,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/5678a163-bfaa-4006-b655-75c5fe421d58/download/atip-digital-services-aia.json,atip-digital-services-aia.json,skip,already exists (3917 bytes)
100,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/57087e3d-26bb-42e6-8e8b-573f65a1fea0/download/atip-digital-services-aia-en.pdf,atip-digital-services-aia-en.pdf,ok,"52,396 bytes"
101,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/612bf087-68b3-4358-bff6-6e49746c89ec/download/atip-digital-services-aia.json,atip-digital-services-aia.json,skip,already exists (3917 bytes)
102,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/96a7cf6f-62e0-495d-9901-7493f2e7c157/download/atip-digital-services-aia-en.pdf,atip-digital-services-aia-en.pdf,skip,already exists (52396 bytes)
103,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/aa0e96d8-0432-4398-948d-6d52cb5f0472/download/en-data-dictionary-aia-aors.csv,en-data-dictionary-aia-aors.csv,ok,"10,632 bytes"
104,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/ad75051c-c35a-42c4-b773-de170bb2bdc5/download/fr-data-dictionary-aia-aors.csv,fr-data-dictionary-aia-aors.csv,ok,"12,117 bytes"
105,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/cd4de168-628a-45b5-92e3-5cc2394cdf8e/download/services-numeriques-aiprp-eia-fr.pdf,services-numeriques-aiprp-eia-fr.pdf,skip,already exists (53091 bytes)
106,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/d9879fa3-d2a4-42e2-81bc-b8e20c7d6752/download/services-numeriques-aiprp-eia-fr.pdf,services-numeriques-aiprp-eia-fr.pdf,skip,already exists (53091 bytes)
